station	dist_coast	latitude	longitude	elevation	state	name
USC00417779	175.614	29.1	-98.6833	171.0	TX	ROSSVILLE
USC00051020	1113.18	40.8633	-109.0225	1713.0	CO	BROWNS PK RFG 8 NW
USC00178721	115.419	45.35	-69.9667	182.9	ME	THE FORKS
USC00153722	588.997	38.4	-84.1167	262.1	KY	HEADQUARTERS
USC00252840	1230.72	40.6422	-97.5928	499.9	NE	FAIRMONT
USC00127370	667.732	39.8544	-84.8778	309.4	IN	RICHMOND WTR WKS
USC00419966	587.562	31.6953	-106.3217	1118.6	TX	YSLETA
USC00240111	825.044	45.0961	-112.0856	1752.3	MT	ALDER 19S
USC00477349	967.315	44.7511	-89.245	360.6	WI	ROSHOLT 9 NNE
USC00129222	879.3539999999999	41.4439	-86.9294	224.0	IN	WANATAH 2 WNW
USC00124977	717.457	38.675	-85.6033	192.0	IN	LEXINGTON 3N
USW00003931	131.54	31.05	-93.1833	100.6	LA	FT POLK AAF
USC00460202	329.17699999999996	38.1211	-81.1178	395.0	WV	ANSTED HAWKS NEST SP
USC00190998	54.3196	42.1164	-71.9075	160.0	MA	BUFFUMVILLE LAKE
USC00165296	2.13081	29.7856	-92.2047	12.2	LA	LELAND BOWMAN LOCK
USC00230163	741.488	36.645	-94.4853	338.3	MO	ANDERSON 3W
USC00392068	1508.22	44.0333	-99.4667	-999.9	SD	CROW CREEK 99
CA007055120	0.227773	48.6	-68.217	52.0	QC	MONT JOLI ARPT
USC00358588	140.429	42.7833	-122.6667	563.9	OR	TRAIL 12 NE
USC00476827	1209.34	43.0514	-91.135	200.6	WI	PRAIRIE DU CHIEN
USC00258920	1357.74	40.8433	-101.2094	944.9	NE	WALLACE 2W
USC00290041	835.2860000000001	36.2403	-106.4278	1944.6	NM	ABIQUIU DAM
USW00012810	1.84778	27.85	-82.5167	7.9	FL	MACDILL AFB
USC00126705	794.2339999999999	38.5556	-86.4858	170.7	IN	PAOLI
USC00182335	50.8259	39.2667	-77.2333	220.1	MD	DAMASCUS 2 SW
USC00150381	561.857	36.8825	-83.8819	301.8	KY	BARBOURVILLE
USC00309690	476.81	43.2683	-79.0103	85.3	NY	YOUNGSTOWN 2 NE
USC00394864	1379.71	45.9397	-102.1575	782.4	SD	LEMMON
USC00146378	1179.73	39.7533	-99.3106	568.5	KS	PHILLIPSBURG #2
USC00217502	1158.22	45.5461	-93.7572	307.8	MN	SANTIAGO 3 E
USC00301949	2.22312	41.0167	-72.5	11.9	NY	CUTCHOGUE
USC00414770	706.12	31.0158	-104.1108	1402.7	TX	KENT 8SE
USC00047698	46.7546	40.8833	-123.5833	189.0	CA	SALYER RS
USC00368073	115.025	40.0589	-77.5214	207.3	PA	SHIPPENSBURG
USC00351586	266.365	43.2333	-120.9	1320.1	OR	CHRISTMAS VALLEY 11 W
USC00018403	216.268	32.3833	-85.65	128.0	AL	TUSKEGEE 3 S
USC00452384	81.8249	47.2422	-121.1869	661.4	WA	EASTON
USC00247140	1219.21	46.7833	-106.1333	976.0	MT	ROCK SPRINGS 7 SE
USC00473917	943.431	46.5833	-91.4	335.9	WI	IRON RIVER
USC00364450	242.16400000000002	41.1175	-78.1092	289.6	PA	KARTHAUS RIVER
USC00246964	791.862	45.8167	-112.15	1335.9	MT	RENOVA
USC00036506	558.498	35.2683	-91.7164	70.1	AR	SEARCY
USC00140682	1142.95	39.8183	-97.6375	467.9	KS	BELLEVILLE
USC00335669	658.802	41.3939	-84.1144	207.9	OH	NAPOLEON
USC00412820	190.956	30.3492	-97.3683	176.5	TX	ELGIN
CA007026818	206.94099999999997	45.67	-73.3	41.0		ST AMABLE
CA004016521	1003.56	49.6	-101.72	596.0		REDVERS
USC00389039	127.821	33.9	-80.5206	76.2	SC	WEDGEFIELD
USC00324418	1183.6	46.8844	-98.685	447.1	ND	JAMESTOWN STATE HOSP
USC00446593	185.155	37.6694	-79.2775	312.1	VA	PEDLAR DAM
CA006072225	381.784	47.7	-79.85	244.0		EARLTON AIRPORT
USW00013972	289.586	32.3542	-95.4025	165.8	TX	TYLER POUNDS FLD
USC00020307	287.806	33.4667	-111.5833	576.1	AZ	APACHE JUNCTION 4 NNW
USC00476718	1084.19	43.5278	-89.4342	236.2	WI	PORTAGE
USC00361838	281.322	41.9903	-77.1567	350.5	PA	COWANESQUE DAM
USC00236357	1114.19	39.9808	-95.1464	318.5	MO	OREGON
USC00406803	625.305	36.2953	-86.6569	140.2	TN	OLD HICKORY DAM
USC00261317	586.384	39.05	-115.6167	1800.1	NV	BULL CREEK RCH
USC00255700	1473.01	42.0489	-101.0542	980.5	NE	MULLEN
USC00418445	161.192	30.35	-96.5167	75.9	TX	SOMERVILLE
USC00212737	1186.03	44.6697	-93.17	298.7	MN	FARMINGTON 3 NW
USC00256100	1513.63	42.1333	-102.95	1225.3	NE	NW AG LAB
USC00406977	613.42	36.2872	-88.2958	135.0	TN	PARIS 2 SE
USC00451650	325.941	48.55	-117.8833	574.5	WA	COLVILLE AP
USC00098517	78.7953	32.7322	-81.6178	76.2	GA	SYLVANIA 2 SSE
USC00051973	1104.84	38.7497	-105.1797	2910.8	CO	CRIPPLE CREEK
USC00426076	662.9169999999999	37.0167	-110.8	1836.1	UT	NAVAJO MTN
USC00253037	1206.47	40.0953	-98.945	612.6	NE	FRANKLIN #2
USC00310241	114.67200000000001	36.2911	-77.9822	100.6	NC	ARCOLA
USC00208772	874.707	44.2586	-85.9394	198.1	MI	WELLSTON TIPPY DAM
USC00040383	139.94799999999998	38.9072	-121.0839	393.8	CA	AUBURN
USC00301010	437.75199999999995	42.8833	-78.8833	-999.9	NY	BUFFALO
USC00414950	621.984	29.2694	-103.7575	732.4	TX	LAJITAS
CA001015105	1.33292	48.37	-123.57	140.0		METCHOSIN
USC00044227	123.70200000000001	32.9667	-115.1833	64.0	CA	IMPERIAL SAND DUNES
USC00417170	0.543514	27.8381	-97.0592	3.7	TX	PORT ARANSAS
USC00425477	741.1080000000001	38.4486	-112.2275	1783.7	UT	MARYSVALE
USC00040790	3.9532199999999995	36.2472	-121.7803	61.0	CA	BIG SUR STN
USC00361589	36.6909	39.9667	-75.8333	103.9	PA	COATESVILLE 1 SW
USC00410120	508.16	32.7047	-99.3011	439.2	TX	ALBANY
USW00003930	536.823	34.9167	-92.15	103.0	AR	LITTLE ROCK AFB
USC00424968	578.755	37.2008	-113.2686	973.5	UT	LA VERKIN
USC00199316	35.449	42.1333	-71.4333	64.0	MA	WEST MEDWAY
USC00313922	395.07199999999995	35.0833	-83.7667	625.1	NC	HAYESVILLE 4 NE
USC00456747	198.458	46.6464	-119.9064	130.5	WA	PRIEST RAPIDS DAM
USC00229114	328.398	33.3253	-89.7539	123.1	MS	VAIDEN 1 SSW
USC00410493	462.39	31.7414	-99.9764	534.9	TX	BALLINGER 2 NW
USC00355656	122.686	42.45	-122.8833	371.9	OR	MODOC ORCHARD
USC00143074	837.5210000000001	37.5081	-94.8392	300.2	KS	GIRARD
USC00415341	285.182	32.4725	-94.7172	100.6	TX	LONGVIEW
USC00092517	293.63	34.1175	-83.3045	237.7	GA	DANIELSVILLE
USC00489604	1437.46	42.2494	-104.6281	1308.8	WY	WHALEN DAM USBR
USC00231101	794.299	37.5139	-91.1939	365.8	MO	BUNKER 4N
CA007027200	85.9469	46.07	-70.97	312.0		ST EPHREM
USC00461579	380.033	38.3139	-81.7186	279.8	WV	CHARLESTON WSFO
USC00360062	428.723	41.9	-80.3667	281.0	PA	ALBION
USC00143100	1125.68	39.5039	-98.315	457.2	KS	GLEN ELDER LAKE
USC00312940	14.2629	35.5361	-76.3122	1.5	NC	FAIRFIELD
USC00240780	955.796	45.8328	-109.9503	1249.7	MT	BIG TIMBER
CA007022720	202.262	45.13	-72.23	267.0		GEORGEVILLE
USC00033540	676.79	36.0833	-93.7333	442.0	AR	HUNTSVILLE
CA001158692	518.385	49.47	-115.47	762.0		WARDNER KTNY HATCHERY
USC00470786	881.7080000000001	45.9167	-89.5333	494.1	WI	BIG ST GERMAIN DAM
USC00288648	80.6199	41.325	-74.6447	310.9	NJ	SUSSEX 8 NNW
USC00203858	884.61	42.7989	-86.205	188.1	MI	HOLLAND WTP
USC00173794	46.5602	43.8833	-70.8	110.0	ME	HIRAM
USC00243617	804.716	48.9761	-111.3994	1066.2	MT	GOLDBUTTE 7 N
USW00023111	256.366	33.55	-112.3667	331.0	AZ	PHOENIX LUKE AFB
USC00303983	337.353	42.3489	-77.7044	403.9	NY	HORNELL ALMOND DAM
USC00150483	564.091	37.6336	-83.7161	329.2	KY	BEATTYVILLE 4N
USC00281582	41.7433	41.0347	-74.4233	231.6	NJ	CHARLOTTEBURG RESERVE
USC00414326	26.1304	29.7456	-95.28	5.8	TX	HOUSTON-PORT
USC00475286	911.924	46.3689	-90.6417	396.2	WI	MELLEN 4 NE
USC00403200	597.048	36.0556	-86.8067	344.4	TN	FOREST HILLS DYER OBSY
USC00032442	677.5169999999999	36.0833	-94.1667	417.9	AR	FAYETTEVILLE
USC00280990	0.324598	39.5656	-74.2453	1.5	NJ	BRANT BEACH BECH HAVEN
USW00013973	357.24699999999996	30.5108	-99.7664	533.1	TX	JUNCTION KIMBLE CO AP
USC00299405	831.8489999999999	34.6	-105.2	1820.9	NM	VAUGHN
USC00020306	286.226	33.4167	-111.55	524.9	AZ	APACHE JUNCTION
USC00051939	932.063	37.8531	-106.9253	2698.1	CO	CREEDE
USW00013702	0.122637	37.0833	-76.35	3.0	VA	LANGLEY AFB
USC00328812	1308.53	47.2842	-103.9006	737.6	ND	TROTTERS 3 SSE
USC00313364	32.6072	36.4333	-76.7167	11.9	NC	GATESVILLE
USC00099186	68.3583	31.2514	-82.3128	44.2	GA	WAYCROSS 4 NE
USC00043384	161.627	38.9331	-120.8008	914.7	CA	GEORGETOWN RS
USC00448192	13.9723	36.7297	-76.6014	6.7	VA	SUFFOLK LAKE KILBY
USC00350856	299.605	42.2208	-120.5792	1389.9	OR	BLY 4 SE
USC00475573	1137.26	42.5994	-89.6681	301.8	WI	MONROE 1 W
USC00412444	235.17	31.8614	-95.2619	187.8	TX	DIALVILLE 2 W
USC00022807	231.43400000000003	32.7819	-111.5186	470.9	AZ	ELOY 4 NE
USC00443204	8.75632	38.2875	-77.4508	4.6	VA	FREDERICKSBURG SEWAGE
USC00356334	101.415	45.3558	-122.6047	50.9	OR	OREGON CITY
USW00093725	31.6159	38.9053	-77.0525	34.1	DC	WASHINGTON
USC00023713	346.75	34.4833	-112.45	1861.1	AZ	GROOM CREEK
USC00137312	1382.48	42.4194	-94.9761	368.8	IA	SAC CITY
USC00056797	1137.72	40.2411	-107.0864	2441.1	CO	PYRAMID
USC00427318	945.825	41.15	-112.0	1341.1	UT	RIVERDALE
USC00292453	1054.37	36.75	-103.8333	2017.8	NM	DES MOINES
USC00471282	1129.86	43.7167	-90.7667	406.0	WI	CASHTON 2 S
USC00238043	853.317	38.0053	-91.3706	213.4	MO	STEELVILLE 2 N
USC00166938	101.734	30.6036	-92.7739	19.8	LA	OBERLIN FIRE TWR
USC00421440	915.878	38.9667	-109.3167	1321.0	UT	CISCO
USC00338951	516.023	40.1264	-82.9433	246.9	OH	WESTERVILLE
USC00203421	788.96	46.8736	-89.1006	241.1	MI	GREENLAND 6N
USC00017207	422.151	34.2878	-85.9681	362.7	AL	SAND MT SUBSTN
USC00397666	1478.45	43.5878	-96.73	435.9	SD	SIOUX FALLS WFO AP
USC00156012	502.065	38.3422	-83.1036	271.6	KY	OLIVE HILL 5NE
USC00215012	1086.31	47.3172	-95.9675	368.5	MN	MAHNOMEN
CA007035110	311.38599999999997	45.7	-74.93	197.0		MONTEBELLO (SEDBERGH)
USC00020590	343.44599999999997	34.65	-113.0833	1293.0	AZ	BAGDAD 8 NE
CA003036360	763.687	49.78	-112.12	808.0		TABER
USC00138255	1205.64	40.85	-94.2	390.1	IA	TINGLEY
USC00104150	497.48	46.6311	-115.8086	975.4	ID	HEADQUARTERS
USC00081775	39.3642	30.6	-85.4	64.0	FL	COMPASS LAKE
USC00294101	494.379	33.7167	-108.7833	1777.9	NM	HOOD RS
CA001026565	0.931422	49.4	-124.62	8.0		QUALICUM R FISH RESEARCH
USC00105038	618.974	43.4833	-116.4167	819.9	ID	KUNA
USC00476122	889.327	45.6358	-89.2417	490.7	WI	NORTH PELICAN
USC00326015	1248.44	46.6706	-100.2294	548.6	ND	MOFFIT 3 SE
CA007053649	52.9588	48.28	-67.57	236.0		LAC HUMQUI
USC00467029	378.879	37.5742	-81.5356	390.1	WV	PINEVILLE
USW00013749	70.2693	39.4333	-77.45	100.0	MD	FREDERICK AF
USC00481736	1107.5	41.3975	-110.0856	2156.5	WY	CHURCH BUTTES GAS PLT
USC00030582	516.092	34.5675	-92.6006	94.5	AR	BENTON
USC00231291	741.202	37.3167	-89.5333	149.0	MO	CAPE GIRARDEAU MO ST U
USC00131402	1287.36	43.0603	-92.6717	302.7	IA	CHARLES CITY
USC00485734	1231.17	43.2833	-107.6333	1650.5	WY	LOST CABIN
USW00003933	286.105	31.1333	-97.7167	281.6	TX	FT HOOD
USC00141068	1085.61	38.6689	-99.7883	742.2	KS	BROWNELL 3NW
CA005031320	826.852	49.62	-95.2	327.0		INDIAN BAY
USC00341902	741.623	36.2903	-96.5369	280.4	OK	CLEVELAND 4 WSW
USW00014768	397.875	43.1167	-77.6767	162.5	NY	ROCHESTER GTR INTL AP
USW00023110	131.974	36.3333	-119.95	70.7	CA	LEMOORE REEVES NAS
USC00151318	515.798	37.2333	-83.0333	309.1	KY	CARR FORK LAKE
USC00156595	737.4780000000001	37.3997	-87.7622	124.7	KY	PROVIDENCE
USC00228382	83.836	31.4333	-88.4833	78.9	MS	STATE LINE
USC00423976	762.2130000000001	37.8667	-110.4	1125.0	UT	HITE MARINA
USC00162330	9.058069999999999	29.2167	-89.2667	3.0	LA	DELTA BREPON WLD RFG
USC00237397	921.196	38.8147	-90.5169	142.3	MO	ST CHARLES ELM POINT
CA006059D09	473.02	47.967	-84.783	287.0		WAWA AIRPORT
USC00488808	1357.08	41.7644	-105.375	1855.0	WY	SYBILLE RSCH UNIT
USW00013701	3.36849	39.4717	-76.1697	17.4	MD	ABERDEEN PHILLIPS FLD
CA006153935	493.66	44.65	-77.12	215.0		KALADAR
USC00025765	277.873	33.55	-111.95	433.1	AZ	PARADISE VALLEY #2
USC00263964	541.235	39.1039	-116.2036	2273.8	NV	INDIAN CK DUCKWTR29WNW
USC00256585	1391.58	41.1228	-101.3564	937.3	NE	PAXTON
USC00411500	246.987	32.1614	-94.3397	93.0	TX	CARTHAGE
USC00388887	323.73900000000003	34.7544	-83.075	298.7	SC	WALHALLA
USC00459074	143.286	47.4289	-120.31	190.8	WA	WENATCHEE
USC00395854	1516.07	43.75	-103.4833	1951.0	SD	MT COOLIDGE
USC00111775	754.3639999999999	37.5	-89.25	189.0	IL	COBDEN 2 S
USW00094918	1274.21	41.3536	-96.0233	390.1	NE	OMAHA #1
USC00475808	1051.37	44.5378	-90.535	329.2	WI	NEILLSVILLE 3ESE
USC00416825	22.2874	29.7167	-95.2167	9.1	TX	PASADENA HOUSTON
USC00253035	1206.47	40.1	-98.9667	565.4	NE	FRANKLIN
USC00208774	878.7330000000001	44.2294	-85.9572	235.6	MI	WELLSTON 1N
USC00415429	145.399	29.6756	-97.6578	121.9	TX	LULING
USC00296734	847.507	33.8333	-103.3333	1375.9	NM	PEP
USC00095666	317.815	33.4522	-84.0678	245.4	GA	MCDONOUGH
USC00107968	854.5310000000001	42.6042	-113.7575	1280.2	ID	RUPERT 3 WSW
USC00146498	973.954	38.645	-95.5661	322.5	KS	POMONA LAKE
USC00407459	497.051	35.1842	-87.0422	196.3	TN	PULASKI WWTP
USC00311535	164.162	35.7192	-78.7878	118.9	NC	CARY
USW00003932	722.283	35.21	-99.12	585.8	OK	CLINTON SHERMAN AP
USC00202250	838.0260000000001	41.9856	-86.1319	225.6	MI	DOWAGIAC 1 W
USC00141699	1207.52	39.3925	-101.0689	966.2	KS	COLBY 1SW
USC00465871	300.506	37.9833	-80.75	745.5	WV	MCROSS
USC00124382	732.819	38.2833	-85.75	139.9	IN	JEFFERSONVILLE
USC00308104	223.968	43.2333	-73.75	118.9	NY	SPIER FALLS
USC00284735	83.9434	41.25	-74.85	143.0	NJ	LAYTON 3 NW
USC00112736	1007.86	42.0628	-88.2861	232.6	IL	ELGIN
USC00452493	50.5331	46.9	-122.0333	527.9	WA	ELECTRON HEADWORKS
USC00111527	938.002	41.5	-87.6333	192.0	IL	CHICAGO HEIGHTS
USC00250050	1487.55	42.5522	-99.8556	765.0	NE	AINSWORTH
USC00242867	1260.47	47.85	-104.05	588.9	MT	FAIRVIEW
USC00413214	730.885	33.985	-101.3339	981.5	TX	FLOYDADA
USC00044394	146.29	34.3592	-116.5378	965.3	CA	JOHNSON VALLEY
USC00317817	12.5025	34.0	-78.45	11.9	NC	SHALLOTTE 4 WNW
USC00036248	708.39	36.3667	-94.1	415.1	AR	ROGERS
USC00153451	714.0989999999999	37.1833	-87.2167	167.6	KY	GREENVILLE 2 W
CA004038400	1066.36	49.37	-107.85	808.0		VAL-MARIE
USC00141408	1100.66	39.7242	-96.1258	402.3	KS	CENTRALIA
USC00035228	678.08	36.2494	-92.2383	129.5	AR	NORFORK DAM
USC00203290	900.442	43.0622	-86.2244	189.0	MI	GRAND HAVEN FIRE DEPT
USW00013748	7.38115	34.2675	-77.8997	10.1	NC	WILMINGTON INTL AP
USC00247448	656.6489999999999	47.2142	-113.5203	1249.7	MT	SEELEY LAKE RS
USC00237309	770.791	37.2597	-91.4278	249.3	MO	ROUND SPRING 2SW
USC00303050	271.65	42.5192	-76.3311	320.0	NY	FREEVILLE 1 NE
USC00047965	32.361999999999995	38.4381	-122.6978	53.0	CA	SANTA ROSA
USC00453804	1.8856700000000002	46.9667	-123.8833	4.9	WA	HOQUIAM
CA006149625	550.614	43.13	-80.77	282.0		WOODSTOCK
USC00032444	677.5169999999999	36.1006	-94.1744	387.1	AR	FAYETTEVILLE EXP STN
USC00245030	809.9019999999999	44.6331	-112.5928	1913.8	MT	LIMA
USC00020300	371.534	31.7167	-109.2333	1641.0	AZ	APACHE 6 WNW
USC00411800	366.319	32.3139	-97.4061	238.7	TX	CLEBURNE
USC00215589	1150.39	46.8667	-96.75	287.1	MN	MOORHEAD ST TEACHERS C
USC00247500	767.596	48.5042	-111.8553	1013.5	MT	SHELBY
USC00414254	226.674	29.3364	-99.1383	267.0	TX	HONDO
USC00418446	164.683	30.3367	-96.5403	80.2	TX	SOMERVILLE DAM
USC00341900	739.956	36.3	-96.4667	242.3	OK	CLEVELAND
USC00428114	908.22	40.1	-111.6667	1409.1	UT	SPANISH FORK 1 S
USC00165926	23.8801	29.7853	-90.1158	0.9	LA	MARRERO 9 SSW
USC00411974	541.905	31.5333	-101.2842	755.9	TX	COPE RCH
USC00318906	310.311	35.5231	-81.4439	274.3	NC	VALE AG 2 SW
USC00469450	311.971	39.3	-80.7833	305.1	WV	WEST UNION
USC00350854	261.04	42.4333	-121.1	1334.4	OR	BLY 3 NW
USC00142541	954.717	38.3861	-96.1817	328.3	KS	EMPORIA 1 S
USC00117457	976.9960000000001	41.6042	-88.085	195.1	IL	ROMEOVILLE WFO
USC00422418	878.8839999999999	39.95	-111.95	1429.5	UT	ELBERTA
USW00014733	436.288	42.9486	-78.7369	211.2	NY	BUFFALO
USC00202674	817.45	46.5333	-89.1833	348.1	MI	EWEN 5 E
USC00422093	746.163	38.9333	-112.8167	1466.1	UT	DELTA 32 SSW
USW00093727	12.2597	34.7	-77.3833	7.9	NC	NEW RIVER MCAF
USC00417173	2.32327	29.8667	-93.9333	3.0	TX	PORT ARTHUR WB CITY
USW00013928	289.697	31.6333	-97.0667	153.0	TX	WACO J CONNALLY AFB
USC00256057	1357.94	40.9997	-100.7644	922.0	NE	NORTH PLATTE 10 S
USC00342125	723.814	35.3008	-98.9958	476.7	OK	CORDELL
USC00471280	1131.87	43.7447	-90.7783	417.6	WI	CASHTON
USW00003935	728.852	37.2253	-89.5706	102.4	MO	CAPE GIRARDEAU MUNI AP
USC00477113	903.148	45.5986	-89.4508	479.1	WI	RHINELANDER
USC00427557	806.8389999999999	38.9594	-111.8547	1561.5	UT	SALINA
USC00455678	6.94275	48.4403	-122.3867	4.3	WA	MT VERNON 3 WNW
USC00426708	746.8710000000001	39.6308	-113.8858	1456.9	UT	PARTOUN
CA007044288	0.041649599999999995	49.12	-68.38	1.0		LES BUISSONS
USC00313921	397.02099999999996	35.0533	-83.825	579.1	NC	HAYESVILLE 1 SW
USC00127875	734.836	38.6886	-85.785	173.7	IN	SCOTTSBURG
USC00470486	1117.77	44.9633	-92.3906	335.3	WI	BALDWIN
USC00409492	590.84	36.0825	-87.8347	164.6	TN	WAVERLY
USC00252805	1419.28	42.2611	-98.3417	563.9	NE	EWING
USC00284736	86.3288	41.25	-74.8667	121.9	NJ	LAYTON 2
USC00242409	779.2589999999999	45.2128	-112.6447	1593.5	MT	DILLION U OF MONTANA WESTERN
USC00208972	696.045	42.4356	-83.7831	276.1	MI	WHITMORE LAKE 1NW
USC00420699	914.425	40.5333	-112.15	1861.1	UT	BINGHAM CANYON
USC00397062	1464.03	45.3767	-103.3675	935.7	SD	REDIG 11 NE
USC00043161	4.42475	39.5092	-123.7567	37.5	CA	FT BRAGG 5 N
USC00283704	2.71738	40.7514	-74.1567	7.3	NJ	HARRISON
USC00044712	52.1269	38.4931	-122.0047	50.3	CA	LAKE SOLANO
USC00173800	44.8054	43.85	-70.8	88.1	ME	HIRAM 2 S
USC00068859	48.341	41.6333	-73.3167	189.0	CT	WASHINGTON
USC00114805	1071.74	41.0186	-89.4153	139.6	IL	LACON
USC00117077	1058.78	39.9058	-91.4281	147.2	IL	QUINCY DAM 21
USC00231297	736.8480000000001	37.3025	-89.5233	108.5	MO	CAPE GIRARDEAU #2
USC00407318	503.02099999999996	35.0	-85.3667	609.9	TN	POINT PARK LOOKOUT MTN
USC00450729	0.503311	48.9775	-122.7928	18.3	WA	BLAINE
USC00101810	450.085	48.15	-116.1667	650.1	ID	CLARK FORK 1 ENE
USC00218307	906.1310000000001	47.8003	-92.2867	432.8	MN	TOWER DNR
USW00093963	892.797	38.6289	-90.1797	123.1	MO	ST LOUIS EADS BRG
USC00119221	983.653	41.8128	-88.0728	207.3	IL	WHEATON 3 SE
USW00023112	393.496	36.25	-115.0333	573.0	NV	LAS VEGAS NELLIS AFB
USC00255040	1481.54	42.8294	-98.4583	423.7	NE	LYNCH
USC00413257	405.588	30.8275	-100.1103	704.1	TX	FT MCKAVETT
USC00083137	38.6746	27.5139	-80.7694	14.9	FL	FORT DRUM
USC00304102	294.36400000000003	43.755	-74.2692	506.0	NY	INDIAN LAKE 2SW
USC00247501	767.627	48.55	-111.8667	1044.2	MT	SHELBY AP
USW00013707	4.97555	39.1333	-75.4667	7.0	DE	DOVER AFB
USC00481770	1041.49	44.9	-109.2333	1382.0	WY	CLARK 4 SW
USC00120545	797.4789999999999	38.85	-86.5	203.9	IN	BEDFORD
USC00448837	27.0013	36.5956	-76.4386	6.1	VA	WALLACETON LK DRUMMOND
USC00419088	582.867	31.4028	-106.0581	1074.4	TX	TORNILLO 2 SSE
USC00295731	836.3	33.6333	-103.35	1281.1	NM	MILNESAND
USC00319555	345.084	36.1308	-81.2275	326.1	NC	W KERR SCOTT RSVR
USC00193624	3.9443699999999997	42.2269	-70.9125	10.7	MA	HINGHAM
USC00115294	767.5239999999999	37.6333	-89.2333	207.0	IL	MAKANDA 1 NW
USC00147153	1035.46	38.8167	-97.6	371.9	KS	SALINA
USC00044223	121.738	32.8489	-115.5667	-19.5	CA	IMPERIAL
USC00177654	72.9315	45.2536	-69.2278	115.8	ME	SEBEC LAKE
USC00049499	140.779	41.4333	-122.3833	1093.9	CA	WEED FIRE DEPT
USC00095314	156.375	33.0125	-82.3914	98.1	GA	LOUISVILLE 1 E
USC00451654	332.47900000000004	48.5833	-117.8	505.1	WA	COLVILLE 5 NE
USC00133438	1255.44	41.2981	-94.4561	408.4	IA	GREENFIELD
USC00052759	1229.11	40.3767	-105.4858	2279.9	CO	ESTES PARK
USW00014732	0.259289	40.7794	-73.8803	3.4	NY	NEW YORK LAGUARDIA AP
USW00024121	635.943	40.8289	-115.7886	1533.1	NV	ELKO RGNL AP
USC00106152	408.116	46.7281	-116.9558	810.8	ID	MOSCOW U OF I
USC00399012	1311.31	45.4833	-97.55	561.1	SD	WEBSTER 10 N
USC00447514	2.27442	37.6	-76.6	34.1	VA	SALUDA
USC00051977	1111.32	38.7956	-105.2003	2814.8	CO	CRIPPLE CREEK 3NNW
USC00250930	1297.79	41.5536	-96.1406	332.2	NE	BLAIR
USC00337925	582.399	39.9167	-83.8167	310.9	OH	SPRINGFIELD
USC00069067	2.46915	41.3	-72.4333	11.9	CT	WESTBROOK
CA007027656	61.515	46.25	-71.22	366.0		ST PIERRE DE BROUGHTON
CA002503650	860.7310000000001	49.367	-110.683	927.0	AB	MANYBERRIES AGCM
USC00422150	900.289	38.8128	-109.2997	1255.8	UT	DEWEY
USC00264379	596.934	38.3667	-114.6167	1823.9	NV	LAKE VALLEY
USW00003934	20.4968	30.0333	-91.8833	7.9	LA	NEW IBERIA NAAS
USC00363711	102.008	40.2667	-76.8833	-999.9	PA	HARRISBURG - COOP
USC00458089	86.35600000000001	47.7372	-121.0914	1240.5	WA	STEVENS PASS
USC00230164	741.185	36.6519	-94.4386	320.0	MO	ANDERSON
USC00241169	1229.07	47.2875	-105.83	801.6	MT	BROCKWAY 3 WSW
USC00446955	335.36199999999997	37.0556	-80.7842	563.9	VA	PULASKI 2 E
USC00048969	252.268	38.6	-119.4833	1539.8	CA	TOPAZ
USC00409493	591.099	36.1142	-87.7419	228.3	TN	WAVERLY AP
USC00012386	377.13	34.15	-87.4167	246.9	AL	DOUBLE SPRINGS
USC00353827	304.94599999999997	45.3653	-119.5639	574.5	OR	HEPPNER
USC00461575	372.81699999999995	38.35	-81.65	182.9	WV	CHARLESTON 1
USC00321052	1297.93	46.3797	-100.9408	524.3	ND	BREIEN
USC00040088	39.4562	40.1833	-123.6167	139.9	CA	ALDERPOINT
USC00419295	654.672	31.0417	-104.8372	1239.0	TX	VAN HORN
USC00450872	0.180233	47.5689	-122.6828	33.5	WA	BREMERTON
USC00134389	1159.53	40.7275	-91.9683	180.4	IA	KEOSAUQUA
USC00253396	1279.65	40.9167	-98.35	-999.9	NE	GRAND ISLAND 2W
USC00300785	304.876	43.4361	-75.3697	472.4	NY	BOONVILLE 4 SSW
USC00471064	964.485	44.1614	-88.0803	246.9	WI	BRILLION
USC00258328	1271.11	41.1042	-97.3094	470.9	NE	SURPRISE
USC00132364	1209.41	42.54	-90.6461	189.0	IA	DUBUQUE L&D 11
USC00363758	121.71799999999999	41.4764	-75.1653	271.3	PA	HAWLEY 1 E
USC00407007	454.598	35.1	-84.65	228.9	TN	PARKSVILLE
USC00044713	200.96599999999998	39.3183	-120.6392	1571.5	CA	LAKE SPAULDING
USC00118186	1018.58	39.8361	-89.625	179.8	IL	SPRINGFIELD #2
USC00117487	742.345	37.4747	-88.4122	121.9	IL	ROSICLARE 5NW
USC00250375	1249.05	41.0408	-96.3775	326.1	NE	ASHLAND NO 2
USW00013746	89.8334	35.9667	-77.8	25.9	NC	ROCKY MT FAA AP
USC00201468	743.217	45.3172	-85.2672	180.7	MI	CHARLEVOIX
USC00302627	223.02700000000002	42.0858	-76.0878	252.1	NY	ENDICOTT
USC00206661	741.85	44.0333	-82.9333	188.4	MI	PORT AUSTIN
USC00040983	87.3607	33.2314	-116.4144	245.4	CA	BORREGO DESERT PARK
USC00107208	924.5189999999999	42.8917	-112.4086	1472.8	ID	POCATELLO 2 NE
